,0,1,2,3
2014,A0LQBSd5PKKlM8cTS9yqFu9UNRzCCEUMbdk4DnNwbiJL5P3M,C oh no r,PLATINUM,euw1
2015,fjlBmSJQ_LjAGbYH_AGLXAncEc_OP6RE7aUxJBBIi2xfVI5c,B00 JEU,PLATINUM,euw1
2016,6jRA4dayc0H-5q68853OtG5nicX2zTQoq0Iv3dI4u-b6g1wT,bomb at 15,PLATINUM,euw1
2017,euhGc9muai_seams80QbaMlIqvXeP6PTnOUUvzH5EPQv958O,Fakers LeBlanc,PLATINUM,euw1
2018,tcz-4xBzYjo1t1qMXRjgCcGo8WK2uN5tQE-wB2GMoV5NNfke,Ruian ZQZ,PLATINUM,euw1
2019,uKQ1yuGhPcyQm92O9bwaxee0enRq0qWUqVw2g8ILzqT3FrX6,Amaziero,PLATINUM,euw1
2020,v7hkZ7RWMxdIikoHlXEl79CVwEiQu1g85BHSUaP8nfu1Vq0C,BonobosNightmare,PLATINUM,euw1
2021,tq5Ug_bDSfBWECljCmFSFlIFrMdGBzxSF6cpDFy5DYZWLzaV,BrokenPandaCurl,PLATINUM,euw1
2022,tVcNom-yqgp29fB5mBIfvXIS18wlz0Q95YblIKFweFjpjHxj,lumberjack76,PLATINUM,euw1
2023,wgiGTIaSj1VVhe0VwFwU4IvuXI3nCSZ8lwgN2QjUtSY6Cmd9,Bøsseteam,PLATINUM,euw1
2024,rM1F9m7vpljfg5wxp8NFaJVE-hC1_FseRBNcqFu94_VZKKkR,XIX c,PLATINUM,euw1
2025,dQPUNUk-6Uy3VgiGt7XIKNQfjTmfsIznrVkMuXq2eScPv7az,Burde gå i seng,PLATINUM,euw1
2026,gymvBqefvJjWJPjkxBqTos8jcLk0VdNOO2m6y4eoeW4oZjM4,fast f drop,PLATINUM,euw1
2027,m9bF0-TeoEAc4L_-q8FdFHwYUmbKiIXxaZ5UoXugqmmvRmrb,ˇˆˉˉˆˇ,PLATINUM,euw1
2028,BNJVUWCYZig7X1f4GN24qK6S0Rzvzc6pqeD-1UHwKio2B0fK,Kacpereek,PLATINUM,euw1
2029,EWVw6YDmgf6LsDgFx4_eHKUBQ-ZkYdnH8d_TA8Lu_giVgiRz,Emuś,PLATINUM,euw1
2030,mF0fpPpTTFVEFYSV5eh5FdqRkkkCgsXdrbrIcjYogtCY6Rok,ötede dur,PLATINUM,euw1
2031,GT9jvRUCaKj1G7R76Uy3s2xsc2QgGE8idb1k5J14N3pKbX9k,ICD Fears,PLATINUM,euw1
2032,wPAXgTSZbsR7okTgUK1nHHJgu7aRIbaT9cH4GSL9jukk4l8q,Zyirene,PLATINUM,euw1
2033,Nr7A_cMZNgs5dgLl3qsG-t_mhbChXXpyI5698Kaur7AhbqWn,PigTheKillerYT,PLATINUM,euw1
2034,ea-iHIyqv3jlip7I6CdOahCXeL2KrkLRabRPrSOvtzjd8YRt,Hrvatko,PLATINUM,euw1
2035,CKhaaZeOFnt2FDVwCIkkHcCl7Z2AnUfL438r4JEcpbvjzyil,Azizox,PLATINUM,euw1
2036,kuy87EQ8l0hFygmX7R0e6Epajk7SPI6_XrLUdMUHFuc-PWgD,EÐGAR,PLATINUM,euw1
2037,ylMrjtF_-wFDTNLuIA4cQG06fRrWt81-M3oJfTMzm3Nsmd4r,DarenBut,PLATINUM,euw1
2038,j8r19V_HYSshV4VtEeN5Z_UJwYmktjVMqFySYTq9QRZIb1o1,uCaesar V5,PLATINUM,euw1
2039,-_1JulBRrreeFMmKJDBfpiIgsn7w3zdT7MNRcCRlglfPMUxw,TREAT U BETTER,PLATINUM,euw1
2040,prjaLTUkT9lb7Zf_nYAwv9Hs6Df5HkraY0egG7OabpzEcBjz,04301945,PLATINUM,euw1
2041,2uzathSrLHLOfdWl-ouNFz25_fP_ClBndHwfLpy4vlAQ26tV,Kilpi,PLATINUM,euw1
2042,RIG90rj2HumwJYjUpG6QXWzGbK1bn51wWcohnV-JLvb9xIOh,Projectile,PLATINUM,euw1
2043,67hsLjmVNKP_-sSWk7Jzu9LVqcEjYYpZ7jutKkeZ3JISHO5q,Vindiara,PLATINUM,euw1
2044,NkldlsGjUPIq9QdcPiVxAnCJhtcsoxY3yyhb2KZAUXY1acAV,Serge Karamazöv,PLATINUM,euw1
2045,ypD2md5yszH-EqgURf11L52TxieQ6AUnG7NqjHERcjJ2VYHe,Gnαrcotic,PLATINUM,euw1
2046,1iIQvYnpwOMvmgS_qHfOMyznsW5UaPKl0aq8Zg3bRkAAJXGa,Kamciø,PLATINUM,euw1
2047,CV6sg434AwOmoVRdmYmAM2q6_EWD5GnLFzqUfglROAEszYqE,FaceLikAStreamer,PLATINUM,euw1
2048,IX7w8Z7QQHnZWj7dyqvFTIfZvKTb4YiJHajJWV8NJMTeS-j7,Midmeya,PLATINUM,euw1
2049,TzAu53U2ET7CgQhmTTVKcL_54FHKvX76EvSCSAa-sTBAx4af,LoLTookMyMoney,PLATINUM,euw1
2050,YYptzrXCw-m-2WmxT5J52HFTfst3LNrWAvINKBl3vZw_1EGC,RED SHOES,GOLD,euw1
2051,Zlnghem-_q5ILyq1Caso9YSR56Yr-zZhSfzihXjaXYKYrsjc,ReseT ReignS,GOLD,euw1
2052,dgGdQkJBr95Ki-Z8dxZ7qerubzcG3B7GqzpsUPmgMlx55YbG,Stire,GOLD,euw1
2053,pgFZk5ZtONna9nJMeTU3CBBNI4ahGQu1SH2G5G4FtKNLT3_m,Morgensol,GOLD,euw1
2054,SUJkevOB9RzYE61DhrtDweUaMNAhxgHD6UxIWBH5jqXtRPL5,Ellermann,GOLD,euw1
2055,rLZ2E-3JdpHtbCUs-A_cY3n176ohDOaZZTn-tiQuKmnLs8GQ,Pepsi Blues,GOLD,euw1
2056,u5P2FT-n_115YPJQK8c4RHp400zah3kdgv00mGgoLR4QeFZN,ZiuBsoN,GOLD,euw1
2057,zfF1Ka-yF0qeILioECp4njMbB8XjfU67ZDL_cZmNwdtYtrPE,Never rages,GOLD,euw1
2058,JezGHG_-jHUZMNNaC_PPqz4kMaIFZSdCFqgRrOr2viy01bbh,huzmusen,GOLD,euw1
2059,eytpq_pcIqMiFTemmefbqk0NWwi4WVoZdGOuwp8L9HOef5aC,Gustav Mark,GOLD,euw1
2060,TjV7JpTpIzf0JHRWK-RPRU62b8TieFlvh5AVmNWZ6_FWvHPP,WildTemo,GOLD,euw1
2061,C89JS8BOrUocaVaFtUODRehkPdPGqBMQ7e79b9nA63pVlHfB,Mermen,GOLD,euw1
2062,ekFXDQp_peVqHVDb232lHoVUUJumH0ug-ZXwHuHZFRiehIYA,bgoat,GOLD,euw1
2063,Ud7jCczkZdfNN9JAKd8tNs_psUqLJrqMsHktmFfX8Hp3QxZu,AlexanderBuus1,GOLD,euw1
2064,A-XZ9fIkGJ9-hnXRUl7l90NurlGZvMjlOFQH_gTpKHG9zn10,Sëii,GOLD,euw1
2065,HQMQ_E2qI55cF9fOc1o_bsm268jSLzkZHf8l6tpBqiUXkJQJ,windows notepad,GOLD,euw1
2066,Od7FVnNGC7ZuqvxcqyTpIY8vC6fqKndwRJLfSJ9cOwWKvgeh,Spectra MBB,GOLD,euw1
2067,qy5STKiAsYsIlvGEe8cCpFrfCI1P_w5A0fKuVmfhKc8AKTzQ,DvaXAhriXMomo,GOLD,euw1
2068,coRpE3C1hIato0HxYCV5mHseZ3q3YZay5sN0XnG9HRHIHFut,Maisa,GOLD,euw1
2069,jWMFS21r9xMdxEpfNZy3GBmfzPmeXPdo3Fa6Icnd1UyEeLNC,TANFER,GOLD,euw1
2070,308bqiPXxVVr8UCXyoj76M03aEn9aLgvNPvbqr4v1XXEewqw,Garpae,GOLD,euw1
2071,dgtfXMF7wwoyTMxUnO84lwe8bDrQf6lOnZx36QarDzWacBc2,Demäx,GOLD,euw1
2072,OMqXsn7PknU6VTheRJ1fTFt12rjRCpFMml5B9eh7PLuM07ZA,Darkower,GOLD,euw1
2073,qSVFNB-uTx3XVOeJKzWcvCVh9ndePkwKigbRlc636rIu0pFM,Zyuq,GOLD,euw1
2074,Wrbj8XGwJOcbbtKNBieuGjg0gKHz6HQwbZnU0w41Qe36k-hb,Scool2014,GOLD,euw1
2075,nOZ5p5bfSpsVD7gNoi1BarKpvuZvUzrtaAtyJs56n4ZH9obe,Ares ªˇ,GOLD,euw1
2076,08xEnseLubADnyDHpKsxXweWEeWjUSqrAQ4Y9-1zxkfIDZsJ,LSCÐ Yâng,GOLD,euw1
2077,64Fzl7NusUhSCBkaMRqsr9uySa15uvbGc5FVUsQ9OwtcHS-Q,B l S A S A M,GOLD,euw1
2078,Ep_xTMggM5i1zyd8bEa1SHzaaJjb6OaYhG-tScPZun1ffGBP,je KaRy32,GOLD,euw1
2079,D0_bA8O5c830n5yQjheuk9csgrvvUnDUPbpFZ-cQDOMnfTxk,RAT IRLLLL,GOLD,euw1
2080,MIyOZUi72jSMSXEHqKDrcOkNGxxvwM-PF0f9UQ--ZXyGLxAd,Senze,GOLD,euw1
2081,GzoMnWg8vuBtSpiSv76CGrDZPyGhqmQS3X9kJU94td22kJp3,Diamond2021,GOLD,euw1
2082,7g1DDyfbgIll6MDtz4HYdYkJ4AVWul-IqFWpQgNqQ0MJh1rA,Wooflash,GOLD,euw1
2083,6HmvI2nEp-SQXA--z853SoCXJuxfhQ06fJUdjCzMPgIIOCJZ,KatTrick on fire,GOLD,euw1
2084,Ew697nTYf5bTwiOX-2uReKAQiozPjnGeOUWpLVReN0LLV25u,LolisFunTheySaid,GOLD,euw1
2085,pZPCJ8Oeyr_E3dvfb0rgIo7UzMJfEL3lHC2QIxe1P_OrtLJ9,Eyè of Sóren,GOLD,euw1
2086,u9WdGVLKPu45L2pTsUA7gY9wBGAv1wehjYA5jiETWo11iQON,Roastedd,GOLD,euw1
2087,2sUfkAMLJxMN-0XmMU84TXcsWSo4psj1nkCdynq0dFyZ0Nef,ImaginationRift,GOLD,euw1
2088,69ZS6HfnOiFlY915I6eo6hY2ZlF0HmN-Os_6yWt3_UiWmDJC,Nwissr,GOLD,euw1
2089,cDWayltywQJ2T_1Hv4QptgShDabeh7_I2bZi1opoEtk831jl,iopo2,GOLD,euw1
2090,g6qaxo2zaB3hmC_A33Wiuj0LE8VA5VPfFFc61lx_IdbJkQE1,Pro Riven,GOLD,euw1
2091,58Hv97VMKTM9CEXt4MHbMXdElCgCNyc3REafzcblGR3YOgG1,The Jumpscare,GOLD,euw1
2092,dgo9KZdoJC5g6Z_YaWrcqVcbIRTlziYMV_bHcF3nSiZnbugS,Lockhart,GOLD,euw1
2093,4eYeFeULKY5wTfS-8fjTQeUdesw1eDDqOBzlQ7eZMi_AQPjq,3    Chocolate,GOLD,euw1
2094,OUCgKSHeusZH9WBDgwYx01Ky_3wSVBjgQDp3lUcp_rTs6rvM,MainIsCarryBro,GOLD,euw1
2095,b7TfdsKuI5SBI4o4aubVqpUxak-B8jJylqsa3qzV18F4CoXL,jaimelespommesX,GOLD,euw1
2096,IlQJI-7N2YcW4nTzcV9cwzziVVXBzV4NB1rG8_Znb8-udWVw,Furainguramu,GOLD,euw1
2097,wnXfZf8htE3Lo5FK7ps7xwXzba-XESMwiFTD88WwCpcMeI_-,IBuyAtMercadona,GOLD,euw1
2098,3DTiQmjAqk3X0FsQfE3NJ6QwfHhNa7ijXvxGNJAGoc8UJUVN,Bennerich,GOLD,euw1
2099,UWd93zsASfXavGNZIpvrqOFmfbYQzZGVI2atqzdjYne-y8ac,m1tsuu,GOLD,euw1
2100,7LqYUzjG_zv4xhbl0cVCG_5pAiKINxio9XEq90ugKa1xKf1a,KR KóreánGírls,GOLD,euw1
2101,6ywoerK3S_dVS9hJ9w0alLKhqulE_ZSSOX5g9s-88bNRrfWI,Alicia uwu,GOLD,euw1
2102,bZS1ixc70qza4uLVGxcUZ1lIWkGkZ0JcHreBKtbq8zFyCUgK,Evil1nf3ctor,GOLD,euw1
2103,Sz8GxOuUm_CRbb6QFfQMtjxnGzNgclBsp3uJyC998qVbvnty,worst supp ne,GOLD,euw1
2104,UwscJzxhKahnHVZ_T8VEZRArMr01CXCKQwjWqaeZpT1LdXpI,Almsilvi,GOLD,euw1
2105,eH8uT_ZfVN1piShF-fz0F6pbKiKvWypOzu2w4TjhyCJOYl--,Allotel,GOLD,euw1
2106,zj_-hWnIRpfq4991IKgL7Sa1mhj1GUrV8TA10UW4myYqoHqN,NoMoreBronze123,GOLD,euw1
2107,uAZmKc3gNRi7i8yLYGd_9WeptdYFdg9-8cNvPvT9ZkKI5cER,Auraya,GOLD,euw1
2108,P9PNFlcf4KeUWQJnX9rPoNASLJ4ScR7CVfLl9zmiupHhgq8d,Kata All Lanes,GOLD,euw1
2109,BA3ZqL4Js0E321mQ7xf1dslTCAjS0J8qJqAsp3h57Ac-0hwQ,Tayzty,GOLD,euw1
2110,1BdcuQb4fOfOjWocS4r_5wZVzbpwjh6XortVK-pr_nfHyZwA,GYswagger,GOLD,euw1
2111,Poi_ylYoOYQIab8oIheJo_lnIl-7waRCcYaF-ffq9T2l7zYc,Pablo99,GOLD,euw1
2112,fTYZ5dfCcTHOicxArfVPGidGZBLOBlOjNToNQH4vCbNWQwGd,κayne West,GOLD,euw1
2113,DqjB3CoT7IRfvX5wzcmKX_LwE7XGeiR2ihavk3plmMZOxkgE,Gartg62,GOLD,euw1
2114,QEs0M0kAWhvg-ZZkiFnVPwPLCcoZ93ELHQEeJ63FpqWGWTWG,Ugα,GOLD,euw1
2115,_usaA5syZNev-7E6dlmfbeJjtg2bfZa0hX8Y1FwxJyWaTVKA,Twinkled Toplane,GOLD,euw1
2116,ZnQk8r2-sMGaZVobpvIacTyCQptLVfRg-uij2ZGz0Jkn7h6Q,gamyyy,GOLD,euw1
2117,DKypuyEdBezjGnORtua9KIZcQ6ToN-HirI6-TRGDnqKFQjHT,LCDD Shizuka,GOLD,euw1
2118,HY0leQnOy3fzG4072grKibzF0qwZG5rmBP43aMG80QG92Ir7,MBAMVP,GOLD,euw1
2119,qfJzhvPuAOtaJT7OhqR5WjZaM_wsrWlktzj-nnoBJ-JLvmUS,OmegàPrìme,GOLD,euw1
2120,pkxcU7__5xvzIypwNXQahvsywpf_unelu6mlP8nj64m1CPD1,xXxJunGLeK1NGxXx,GOLD,euw1
2121,KeVp4A1VILRsFF1yM3UFUfNzWINVp5H16UA3MHXEgT9Bvrhs,Bard Le Déglingo,GOLD,euw1
2122,-186XytuSVESlM7kr1tikkjmYFNL9ZVwLnpDlaA03_uQ4Yoq,LeeBronce,GOLD,euw1
2123,GLcCujpRamOvuQ7fxuXXmViTijA3t2PlpEGRZLBi1z6lfaFc,xTGx,GOLD,euw1
2124,EAiz1DloH2D-5f5Ri3YxKNBNqTmyQZpH-Rml8wyui4fV7X53,Little Marten,GOLD,euw1
2125,qFaeuvfi5_wpJSVUWvPnQQdsvFuN6AVRTAM9kaxpdrFGcjAA,MainWilDuck,GOLD,euw1
2126,xPVZs28a5VdSrZDZr0uvqMCWa_S02-PrByrbdAPFHqU5W9zN,Mayfax01,GOLD,euw1
2127,QfGE_sNAuIkRAkrJa6bXq0DBUJq_oQ8hh68TvYjv7gZMylZ5,WinterAI,GOLD,euw1
2128,NdU6YSjvPY8S_0hfQiA_wbq4-v4ga0Xk3-RnhA-ElqYjYbH7,Da69RK,GOLD,euw1
2129,8CPGIxvRKk6BDJ93yWnP5WCmrDxah9oP87zPA6UmP-mkdsjl,Hí Im Píngu,GOLD,euw1
2130,qQ5xui552iqp4Cf65zwBXn5b3ESgQ9tJHbIhF-QdtPwluh2a,Dunklebeere,GOLD,euw1
2131,cXPUeaaLeCJlcqiLfBsCXdjtYf90OceGbOlPq5H7OgmqYYdT,XiaoSun,GOLD,euw1
2132,FBx1XmQTCr1bl_1m3bk-0vxf1go_IQmP0Z3fOzJlZ90Xo8fK,Xavier1426,GOLD,euw1
2133,Gm9g1tryXt4MjiHORJ5jmmk2ifaWmjN_Yjcr6xC-2DRiYfTH,ZaapV9,GOLD,euw1
2134,SOEkU3pMkiPvkgWpwFUuj1mhPvPRs-lyG5u-WBlv0k8P5dR9,EzKatka00,GOLD,euw1
2135,p9ESIme2VYXxLCbkECA4CPEjlt1p1T4XqGehIOxsP5R9gutM,Samiz,GOLD,euw1
2136,wxodEmjo7RMZkldD7v9FOEHcSZ23UJYi67UvBNnfKVZbqL6U,Elon 000,GOLD,euw1
2137,6Ma3263a2MGqy6EP8Ahy1riBvqmqxQCE4dbasmVPvMn88Zbp,Ultra Black hole,GOLD,euw1
2138,Nml7764dfzuUS9jVVnuvz0tfUvJ7bt1G_Nvw8UOYr_PGM_FD,OV1X,GOLD,euw1
2139,gdvnzr9ZnhU61c6AqjD02Pw3TDlFhXFY7-lBbeQZugIrIncC,3D2Ý,GOLD,euw1
2140,s9Xxf3FrYxK0kpDTidUzt2OlzYTtu9yK5UIxkb-4VJ8C9T6v,opiuM xh,GOLD,euw1
2141,e02bExxw0m-j6ylDsRSFexGfUnjab8sYy2oPFVAlg5EY6MVH,Josef STalon,GOLD,euw1
2142,QDwro1pea93r5uonU2w70XO9gUy3X4uhGEi1J97ske6-Nrb6,Wéfsky,GOLD,euw1
2143,RW4ZcfDCmhuq-7vHoIUFJFOWhzTrY_ei9m8C1Bp84v8C_T8l,MoosKoyote09,GOLD,euw1
2144,JNf4m20LxjLm-So7JbVmC8w7217Y8gsxIPBIw2_G3swNT3ga,Ryuken022,GOLD,euw1
2145,-3woREyGuM4Oxyv_zZnUQAIEL5er85mskskFFPyuGciku0Rr,PattisS,GOLD,euw1
2146,lF7WKVPucvf2EKNIzkbNBUDkRMEqY6Uh_nQoD7ZmcFxm_BiR,Deadly Decision,GOLD,euw1
2147,U8T_fIRlI8L4vijP8T1VHWuxaQE5EJ5-BleujZfJxs9gmFF6,The SpaceV,GOLD,euw1
2148,pFi1ELfLaL26WdOmtS-t_j0Ug6ZMBju0dUsNiFj-cvOotbO8,Nic00773,GOLD,euw1
2149,LzlpU9hKkk6mtg14SLCf1B28lPIrdCyVJu67RTYlsMzuIqK9,akazirvi,GOLD,euw1
2150,yTGX6b7eBJQiBgdFcXqozQU3wLw3JXMG-SsEJsuRje-RmGaS,MAGICRATIRL,GOLD,euw1
2151,AGpLF3MGD_u8-tiOx-5DK070-3hcGQarNatyJokglwueIAHS,PapaDwärf,GOLD,euw1
2152,AUaP5Z22bagtw9ZMMjjKPzdWFdNxoUnGWrgROO-hfno6o-7w,Noxian Millitary,GOLD,euw1
2153,DD5XAp6WVEeLpbrdp7DGjbBox9v3uFEIIACcN0SSXKZLrSWO,Ma Bite Veineuse,GOLD,euw1
2154,xKrDiknNOr0vRbshRi4mUwA_0B6nVMgpHlBXn19MbZP-al_T,Alley Cats,GOLD,euw1
2155,Tunzu1hSjGfkEvxegD5fl7GAOdQ-t8ZK4_qF6NcFx8ksq_-w,Mask Of V,GOLD,euw1
2156,gk4mT8xTHAIA1W9qjQcmR56jpWA-94eLxtTuBidb7M3FR2sN,FRTZERFÜRIMMER,GOLD,euw1
2157,czvk-WFTe10oMkM7nXFYY4wC-yQlkjLjzEscpniaVedL4Tv0,Kliusas,GOLD,euw1
2158,T0p6B07WVf33j5oKdnIUv_4UbdxJwZgKFhGIF7m5D5HT8t3j,memmeli,GOLD,euw1
2159,tUCQ_kx8qJENH0aKLr98xYe9-63MG3BIYwrFYMEnSESzvsvC,xKenZooD,GOLD,euw1
2160,r-Sa2VVPZ_GB9yd_7uLrejLj5mz-GKLVp7Xmezh3gA8bijJ0,irelia cariers u,GOLD,euw1
2161,rKo_-R-W4nq0fqmR3M80rwwOAwwcnpQmAC4kMWcjOf6MMfym,YOUCEF PRO DZ,GOLD,euw1
2162,ViDt9ElpxO4bU_OwRMJVxef0FcSOQIALpmGxe8MdpY8x6mCM,Local Zombie,GOLD,euw1
2163,IXt4qPNUg_i0n9J1id1S6-zazDRZba_pVecypxGBTMpHiPxp,Densukee,GOLD,euw1
2164,LU8NdRCpS2qQhLhN07djbzu7jwCN4r5rqc5C_owruIIqI0DF,υ are pathetic,GOLD,euw1
2165,cvm4OU5c8Dz0pEsUsMYeyNGrkmKR5Gv_3C9j-Pvyt_6VV2d2,KylieBrown,GOLD,euw1
2166,FWIq21ugJVgzy53uB49bT-U0mQ0Vo8HEkuaQkF82D08OHhIo,chicken máyo,GOLD,euw1
2167,7iPBjYpymwdnj9a49_PslVGg5zMg1Wj9cMVBcAXhHbTHKh0t,ImTrick2GG,GOLD,euw1
2168,16hG96T72lNQXmZNiMwjcdAB8ngZS0rTDS8c8P1SMC9zTQcs,BG FullSeng,GOLD,euw1
2169,g0JkczO_QhFmPplFCb-aWAWlucnsAcweacZC5g6erCA27tc-,WaterDLaw76,GOLD,euw1
2170,9v0ICZmHrKWF28PzWjc0153damAAH9cXl74cEha7OLKqpEEx,Shroomok,GOLD,euw1
2171,0-NPX-pJZKEd7e8f6wj8J_FtVot-f6D9U_V57OJrxRdWGjs9,AlFaWalker,GOLD,euw1
2172,fZSLL1A1aZGYAryTtsHtgTe2CTMx4PrdLIJ-0jJRDz4R-kL6,CtrlAltDeleted69,GOLD,euw1
2173,IcQXXC78fdg0IoWlj-ODs-L-8RVEjaw029NDZO3gceZdrgKM,memocan,GOLD,euw1
2174,HZggalLYmALpBgDvUYlc9zauUgbJ1qaTFOpm_oiJr9EWCZA5,Cuttix99,GOLD,euw1
2175,2SOtmdEzn210nZpLjnf2fycTfvxFIHXcLOJY1OVeQbJeNrSs,Jesuismortz,GOLD,euw1
2176,YKfCe7FraIwGBlROUqVIoEUdayI_rR6qLUqTEDUutKpGQAOu,torsan03,GOLD,euw1
2177,yYBIRJcfJCxXyZ7jnalE5IdIb3PlAyEGpFddzHju5gu4WXUh,Nil28,GOLD,euw1
2178,n1P1W2qvQxJD9wKJBmxlAwoBH6wlptuVUcPyQH19sRClBPx0,AlabamaMY SISTER,GOLD,euw1
2179,7pHdENmLpIjshBqZ8xH09UG1hbEhuoD2xn0VEEQJSOwpsmC2,AUDI RS6 2021,GOLD,euw1
2180,cRHUektcMfecgYDwOFqLf0LbNTnmk91k2WPE68g-qflPMQm9,1R42,GOLD,euw1
2181,0q0ktFjZ0qT0WbJeibW5ofZhMH6KyN7lXnI9xFsd02n2R56p,Hide on busl,GOLD,euw1
2182,uRnzGXRcreURVqLznXCrv0f-dLd71VzhTz1Yf6TLwex2aZnI,karhqo,GOLD,euw1
2183,Zjm3BNwbSdQNdZYcjUEfHrdmc-X1ljOve36pSbQ7KkMViy-N,GTX1000,GOLD,euw1
2184,6CCoU3VIXsIbLS0IaWMhdJqvpepnS-Aa4UIMjbVV5SRuo37l,AHAHQZAHDZQAH,GOLD,euw1
2185,Uy7sVNiKzvFqpMkkqt0uvfzTxpfrs-dBxi15psQHdcIM0bba,jiaaggg,GOLD,euw1
2186,Ns4P7EN_LgAFsc-7wgYKvVT7bzZ89yf6VslO1voOxvN01ZDl,GambaNera,GOLD,euw1
2187,WpF_uXUwXeNC4IvtXx2Y-HQWzOdPMeJFfJxsMONern0W00KR,Drάvën,GOLD,euw1
2188,cD3ooKaZDaa5ErkQ36fS0JCUix3mxez6DmPwsDJTWtpxpaWy,Two Rivers,GOLD,euw1
2189,hAdQQtgZ6zxurSbX8QbqGaAIxSU2RNVa7GtHcLiv0LVjLM7L,Hadoch69,GOLD,euw1
2190,-Ncs1ygXWVvfrodZ51ptK3yVR1rTlgdLHIKn27yQoAVwldxg,MADEPE,GOLD,euw1
2191,f-LfGKBpUwsxkaWFcBbUCSP_deg1NKslmW1TraNXLTTF1riz,jeu de bébé ,GOLD,euw1
2192,Q_UKVSNxDOCERtC2H5Y0C7TRol5YavYIneLWLakDlGirpFuJ,TheFlow24,GOLD,euw1
2193,5V4tTO4iNFQ1G6nKhPDdhUHRMSNS_ggtwM_DbVcG761SsGFo,Nachtaktiv,GOLD,euw1
2194,A9nljvsRd5syiBtUtHIPGziOks_6LC8aROvknorKWtts0ElF,RenaudFangirl,GOLD,euw1
2195,wZR13jYQLcmwn5vsF41x56K2QlqaSLnT-FmYswYH_WB6qIxF,Naiixus,GOLD,euw1
2196,5ZChh7WXACUq6dlR2sRAWardRMReepQg0kLEJoL3-lsGj1Cz,LeonaMainSupport,GOLD,euw1
2197,C9gL-nHwdMBpaeHNDoa_IHDFWWrNH4BovY_A3f3oDUsqOXgU,GB Amnesia,GOLD,euw1
2198,Fkw3I-OsD79-Y17fhptfFQLfRMsEGcMGVvE9r-d6fm8ifSeN,AntiSocial uwu,GOLD,euw1
2199,s0unCwfNzaf25FANmzBTvI2ViYUzhqMYFd2d16n3p-sLN0Lw,ImTheRealSmurf,GOLD,euw1
2200,oYNvd-4-GNn3sNhYKNOjMiGa6TXFR6YWWGukXnI68dM6jvrO,Asylum V,GOLD,euw1
2201,Af7D9v9ERivpAHYqyxXi7Y4j1NDNxbtvV_THi_dVSA_kfzCd, Khione,GOLD,euw1
2202,PI0KqRf1uCpIvKLuZcR4aT_b3s6kyYx9QCjpehaRdvgBfEXM,techno fanboy,GOLD,euw1
2203,9QpfsMwHhrHvA5kKbdI6ZzFzrA3-6-zWC3uzjAS_d-MU2fZb,PaddelAnka,GOLD,euw1
2204,WOwjTtlEd0mOEYDul26TtWFfM15Zw7l-50m0ZVEbbKnsWaaz,TbQQnAod3O,GOLD,euw1
2205,HvaTH9KgmrMqBEmqHFu8iW_qjgjNr7lu9SwNuL8XSs35AheE,Hyper boner,GOLD,euw1
2206,Qq3SQkMg6ms-QgdgoQe3USwfaNy0hKpOBBk_upB-mk-Zi9kT,WogLyncher,GOLD,euw1
2207,TEqAolvH3SvWMS4HeTnYkvmNb3Uvvk0bjkZXfJ1CW9bnqAEc,Misterr P,GOLD,euw1
2208,Eobp5pWle57civ_3e8-CNF8amHwK_CmFKCH0FrHnpO03sC66,GloomyBlade,GOLD,euw1
2209,c3x7fCaojkzMUsUl8LXwD56i_qacY0M5qbw2YSTPh7n6mZ3P,Unskillfulix,GOLD,euw1
2210,hFs-ewjQ97tmvMm1Xw6wIc9dMO2bQ0LE9B_yys2g5xF6L_-X,ZennRaf,GOLD,euw1
2211,R2Iw9AAZY-Uwrx0Baxa3bPt7VGbGTS0Q5ARBhLbvtGJz1pnh,Lamatata,GOLD,euw1
2212,liuHcbWUX-cWYLiiyxZbEFirLsw7fVjsZrF-FoDsAM_xNEWH,Glb Malım ehe xD,GOLD,euw1
2213,pqL7ALslwr7OnHEWkIw8sW1ec13YuIzMB665DDPffBPUgSnJ,m0rq,GOLD,euw1
2214,9us3FQh-2yLrXMllS2SkY8YMu_v4rx3WB2Mc5zdxvhxskKTN,MAD Perceus,GOLD,euw1
2215,2VVpS1vlQvDjshx_BtgnRLpM5zLKhfRWXYFgbYMqBTP9cd7p,JDeiTwo,GOLD,euw1
2216,kWz0qgKm9o-YxmJnjf9ynKWjB6ns_GbZF-vK4KYxIUFkMyFB,Katarina Inter,GOLD,euw1
2217,Gra6O-UOtA6uM4g8of6h2PCLmttF1EXhGvjMQZb0zULknyz3,chapain,GOLD,euw1
2218,8Ta9bgSThClbsfaJefmYjO4o7BKKfLf1DETAZ0cgm6m5eIUx,186cm 86kg 25cm,GOLD,euw1
2219,yU9zGqiV2wWMn3qcYPhqlaZ--xLr-qNdPUnk4Jcl-LfuqhGI,TowerdiveLvl2,GOLD,euw1
2220,c3v69p2jsiWalDOZNRKuM6efupn6zEHQWNg3U9LeOWyYydzV,iEl69,GOLD,euw1
2221,XtDAFPQTw4TfDNzY0yiL71D2ahAtm98vwMLBuMx0TE1mDYNg,GB ZVoiDZ,GOLD,euw1
2222,cMSDm8cEN9NXHSfVAyLiJiNN1N5YA-ZTv5eea30Y5Vvcxft1,Lelouch420,GOLD,euw1
